,index,Tags,text,top3_topic_bert,top3_topic,top3_topic_bert_str,top3_descricao,top3_tags_descricao,mean_similarity_top3_descricao
768,5fa548beeb1411f2.json,[],"['Alignment_Variant_Calling_and_Filtering-v0.1', 'chr22.genes.hg19.bed', 'Input dataset', 'WES01_chr22m_R1.fastq.gz', 'Input dataset', 'WES01_chr22m_R2.fastq.gz', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trimmomatic', 'fastq_out_r1_paired', 'fastq_out_r2_paired', 'fastq_out_r1_unpaired', 'fastq_out_r2_unpaired', 'trimmomatic', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Map with BWA-MEM', 'bam_output', 'bwa', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'Filter SAM or BAM, output SAM or BAM', 'output1', 'samtool_filter2', 'Flagstat', 'output1', 'samtools_flagstat', 'Flagstat', 'output1', 'samtools_flagstat', 'BAM-to-SAM', 'output1', 'bam_to_sam', 'IdxStats', 'output', 'samtools_idxstats', 'CollectInsertSizeMetrics', 'outFile', 'histFile', 'picard', 'Compute both the depth and breadth of coverage', 'output', 'bedtools', 'FreeBayes', 'output_vcf', 'freebayes', 'BAM-to-SAM', 'output1', 'bam_to_sam', 'Sort', 'out_file1', 'VCFfilter:', 'out_file1', 'vcffilter', 'Summary Statistics', 'out_file1', 'ANNOVAR Annotate VCF', 'output', 'table_annovar', 'Filter', 'out_file1']","['idxstats', 'bedtools', 'filter', '', '', '', '', '', '', '']",-1,idxstats bedtools filter       ,"[531, 927, 662]","[[], ['assignment', 'NGS', 'Variant', 'Calling', 'Anton', 'Mc', 'Donnell', 'WEEK8'], ['Polymorphism']]",0.84414774
769,db01ac5b0dc50cd4.json,"['COVID-19', 'covid19.galaxyproject.org']","['Wolfgang Maier', 'COVID-19: variation analysis on WGS SE (release v0.1.2)', 'Single End Collection', 'Input dataset collection', 'NC_045512.2 FASTA sequence of SARS-CoV-2', 'Input dataset', 'fastp', 'out1', 'report_html', 'report_json', 'fastp', 'Bowtie2', 'output', 'mapping_stats', 'bowtie2', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'MultiQC', 'stats', 'plots', 'html_report', 'multiqc', 'Realign reads', 'realigned', 'lofreq_viterbi', 'Insert indel qualities', 'output', 'lofreq_indelqual', 'Call variants', 'variants', 'lofreq_call', 'Lofreq filter', 'outvcf', 'lofreq_filter', 'intervals', 'transcripts', 'SnpEff eff:', 'snpeff_output', 'statsFile', 'snpeff_sars_cov_2', 'COVID-19', 'covid19.galaxyproject.org', 'runtime parameter for tool SnpEff eff:', 'runtime parameter for tool SnpEff eff:', 'Single End Collection', 'NC_045512.2 FASTA sequence of SARS-CoV-2', 'fastp_html_report', 'preprocessed_reads', 'mapped_reads', 'markduplicates_stats', 'markduplicates_reads', 'preprocessing_and_mapping_reports', 'realigned_deduplicated_mapped_reads', 'realigned_deduplicated_mapped_reads_with_indel_quals', 'called_variant', 'soft_filtered_variants', 'SnpEff eff covid19 version', 'annotated_variants_stats', 'annotated_variants']","['analysis', 'variation', 'v0', 'stats', 'se', 'release', 'qualities', 'on', 'markduplicates', 'intervals']",-1,analysis variation v0 stats se release qualities on markduplicates intervals,"[348, 585, 777]","[['ChIP'], [], ['ChIP']]",0.82590055
770,4f20cfc9589d7b2d.json,[],"['Marius van den Beek', 'IWC', 'Parallel Accession Down (release v0.1.2)', 'Run accessions', 'Input dataset', 'Split file', 'list_output_txt', 'split_file_to_collection', 'Parse parameter value', 'text_param', 'Faster Download and Extract Reads in FASTQ', 'list_paired', 'output_collection', 'output_collection_other', 'log', 'sra_tools', 'Apply rules', 'output', 'Apply rules', 'output', 'Run accessions', 'Split accessions to collection', 'to parameter', 'fasterq-dump', 'flatten paired output', 'Paired End Reads', 'flatten single end output', 'Single End Reads']","['sra_tools', 'split_file_to_collection', 'iwc', 'input', 'dataset', '', '', '', '', '']",-1,sra_tools split_file_to_collection iwc input dataset     ,"[55, 546, 999]","[['COVID-19', 'covid19.galaxyproject.org', 'iwc', 'emergen_validated'], [], []]",0.925329
771,df7459b7e8acb872.json,[],"['Tuxedo Protocol', 'Callosal_1.fastq', 'Input dataset', 'Callosal_2.fastq', 'Input dataset', 'RefGenome.fa', 'Input dataset', 'Annotation.gtf', 'Input dataset', 'Subcereb_1.fastq', 'Input dataset', 'Subcereb_2.fastq', 'Input dataset', 'input_file', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'input_file', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'input_file', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'input_file', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'refGenomeSource', 'singlePaired', 'singlePaired', 'TopHat', 'align_summary', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'tophat2', 'refGenomeSource', 'singlePaired', 'singlePaired', 'TopHat', 'align_summary', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'tophat2', 'input', 'reference_annotation', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'input', 'reference_annotation', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'annotation', 'inputs', 'Cuffmerge', 'merged_transcripts', 'cuffmerge', 'gtf_input', 'Cuffdiff', 'splicing_diff', 'promoters_diff', 'cds_diff', 'cds_exp_fpkm_tracking', 'cds_fpkm_tracking', 'tss_groups_exp', 'tss_groups_fpkm_tracking', 'genes_exp', 'genes_fpkm_tracking', 'isoforms_exp', 'isoforms_fpkm_tracking', 'cuffdiff', 'runtime parameter for tool FASTQ Groomer', 'runtime parameter for tool FASTQ Groomer', 'runtime parameter for tool FASTQ Groomer', 'runtime parameter for tool FASTQ Groomer', 'runtime parameter for tool TopHat', 'runtime parameter for tool TopHat', 'runtime parameter for tool TopHat', 'runtime parameter for tool TopHat', 'runtime parameter for tool TopHat', 'runtime parameter for tool TopHat', 'runtime parameter for tool Cufflinks', 'runtime parameter for tool Cufflinks', 'runtime parameter for tool Cufflinks', 'runtime parameter for tool Cufflinks', 'runtime parameter for tool Cuffmerge', 'runtime parameter for tool Cuffmerge', 'runtime parameter for tool Cuffdiff', 'Callosal_1.fastq', 'Callosal_2.fastq', 'RefGenome.fa', 'Annotation.gtf', 'Subcereb_1.fastq', 'Subcereb_2.fastq']","['groomer', 'fastq', 'tss_groups_exp', 'tuxedo', 'protocol', 'cds_diff', 'tool', 'runtime', 'parameter', 'for']",-1,groomer fastq tss_groups_exp tuxedo protocol cds_diff tool runtime parameter for,"[825, 134, 640]","[[], [], []]",0.9279831
772,85f576c991c3d6f1.json,[],"['create trinity.fasta.gene_trans_map', 'Input', 'Input dataset', 'Select', 'out_file1', 'Replace Text', 'outfile', 'text_processing', 'Input']","['text', 'replace', 'outfile', '', '', '', '', '', '', '']",-1,text replace outfile       ,"[806, 738, 652]","[[], [], []]",0.8567868
773,244cf7723892cac4.json,[],"['HW5(2)', 'toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2', 'toolshed.g2.bx.psu.edu/repos/devteam/macs/peakcalling_macs/1.0.1']","['HW5(2)', 'toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2', 'toolshed.g2.bx.psu.edu/repos/devteam/macs/peakcalling_macs/1.0.1']",,HW5(2) toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2 toolshed.g2.bx.psu.edu/repos/devteam/macs/peakcalling_macs/1.0.1,"[579, 395, 133]","[[], [], ['systemsbiology', 'networkanalysis']]",0.9079606
774,2d1d69aac67a387a.json,"['aptamer', 'SELEX']","['NrD Workflow: 20 rounds', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'Concatenate datasets', 'out_file1', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Convert', 'out_file1', 'Rename sequences', 'output', 'fastx_renamer', 'Convert', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Paste', 'out_file1', 'Collapse', 'output', 'fastx_collapser', 'Paste', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'Cut', 'out_file1', 'Convert', 'out_file1', 'Paste', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'aptamer', 'SELEX']","['cut', 'selex', 'aptamer', '', '', '', '', '', '', '']",-1,cut selex aptamer       ,"[946, 49, 42]","[['ChIP', 'ChIP-Seq', 'ChIPSeq'], [], []]",0.78131884
775,262adf3e639569e1.json,[],"['Sort BAM', 'Input BAM file', 'Input dataset', 'BAM-to-SAM', 'output1', 'bam_to_sam', 'Sort', 'out_file1', 'SAM-to-BAM', 'output1', 'sam_to_bam']","['sort', '', '', '', '', '', '', '', '', '']",-1,sort         ,"[504, 124, 794]","[[], [], []]",0.9133281
776,7ca9c5203520ca7e.json,[],"['Q64=AAAA ACTUAL SCORES, Eigentable, Tail signatures, Score distributions', '64Q with header', 'Input dataset', 'Cut', 'out_file1', 'Remove beginning', 'out_file1', 'Add column', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Remove beginning', 'out_file1', 'Select first', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'exp', 'Add column', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Cut', 'out_file1', 'Add column', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Cut', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Convert', 'out_file1', 'Cut', 'out_file1', 'Add column', 'out_file1', 'Convert', 'out_file1', 'Cut', 'out_file1', 'Trim', 'out_file1', 'Cut', 'out_file1', 'Principal Component Analysis', 'out_file1', 'out_file2', 'principal_component_analysis', 'Group', 'out_file1', 'Group', 'out_file1', 'Trim', 'out_file1', 'Remove beginning', 'out_file1', 'Add column', 'out_file1', 'Join two Datasets', 'out_file1', 'Add column', 'out_file1', 'Add column', 'out_file1', 'Add column', 'out_file1', 'Paste', 'out_file1', 'Cut', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Cut', 'out_file1', 'Add column', 'out_file1', 'Cut', 'out_file1', 'Group', 'out_file1', 'Group', 'out_file1', 'Group', 'out_file1', 'Cut', 'out_file1', 'Add column', 'out_file1', 'Concatenate datasets', 'out_file1', 'Convert', 'out_file1', 'Add column', 'out_file1', 'Cut', 'out_file1', 'Remove beginning', 'out_file1', 'Paste', 'out_file1', 'Add column', 'out_file1', 'Sort', 'out_file1', 'Sort', 'out_file1', 'Sort', 'out_file1', 'Sort', 'out_file1', 'Sort', 'out_file1', 'Sort', 'out_file1', 'Select first', 'out_file1', 'Select first', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Concatenate datasets', 'out_file1', 'Join two Datasets', 'out_file1', 'Select first', 'out_file1', 'Select last', 'out_file1', 'Select first', 'out_file1', 'Select last', 'out_file1', 'Select first', 'out_file1', 'Select last', 'out_file1', 'Select first', 'out_file1', 'Select last', 'out_file1', 'Select first', 'out_file1', 'Select last', 'out_file1', 'Select first', 'out_file1', 'Select last', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Add column', 'out_file1', 'Add column', 'out_file1', 'Add column', 'out_file1', 'Add column', 'out_file1', 'Add column', 'out_file1', 'Add column', 'out_file1', 'Add column', 'out_file1', 'Add column', 'out_file1', 'Add column', 'out_file1', 'Add column', 'out_file1', 'Add column', 'out_file1', 'Add column', 'out_file1', 'Convert', 'out_file1', 'Concatenate datasets', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Group', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Concatenate datasets', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Compute', 'out_file1', 'column_maker', 'Compute', 'out_file1', 'column_maker', 'Compute', 'out_file1', 'column_maker', 'Count', 'out_file1', 'Count', 'out_file1', 'Count', 'out_file1', 'Count', 'out_file1', 'Count', 'out_file1', 'Count', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Sort', 'out_file1', 'column_join', 'Compute', 'out_file1', 'column_maker', 'Cut', 'out_file1', 'Sort', 'out_file1', 'Concatenate datasets', 'out_file1', 'runtime parameter for tool Add column']","['column_maker', '', '', '', '', '', '', '', '', '']",-1,column_maker         ,"[654, 0, 674]","[['saf', 'gtf'], [], []]",0.92190456
777,cb011900fc0ee12a.json,['ChIP'],"['Lucille Delisle', 'ChIPseq_PE (release v0.4)', 'PE fastq input', 'Input dataset collection', 'adapter_forward', 'Input parameter', 'adapter_reverse', 'Input parameter', 'reference_genome', 'Input parameter', 'effective_genome_size', 'Input parameter', 'normalize_profile', 'Input parameter', 'Cutadapt', 'out_pairs', 'report', 'cutadapt', 'Bowtie2', 'output', 'mapping_stats', 'bowtie2', 'bed_file', 'Filter SAM or BAM, output SAM or BAM', 'output1', 'samtool_filter2', 'treatment', 'MACS2 callpeak', 'output_tabular', 'output_narrowpeaks', 'output_summits', 'output_treat_pileup', 'output_control_lambda', 'output_extra_files', 'macs2', 'Search in textfiles', 'output', 'text_processing', 'Wig/BedGraph-to-bigWig', 'out_file1', 'MultiQC', 'stats', 'plots', 'html_report', 'multiqc', 'ChIP', 'runtime parameter for tool Filter SAM or BAM, output SAM or BAM', 'runtime parameter for tool MACS2 callpeak', 'PE fastq input', 'adapter_forward', 'adapter_reverse', 'reference_genome', 'effective_genome_size', 'normalize_profile', 'Cutadapt (remove adapter + bad quality bases)', 'Bowtie2 map on reference', 'mapping stats', 'filter MAPQ30 concordent pairs', 'filtered BAM', 'Call Peaks with MACS2', 'MACS2 narrowPeak', 'MACS2 summits', 'MACS2 peaks', 'summary of MACS2', 'MACS2 report', 'Bigwig from MACS2', 'coverage from MACS2', 'MultiQC', 'MultiQC webpage', 'MultiQC on input dataset(s): Stats']","['v0', 'to', 'release', 'chipseq_pe', 'wig', 'bedgraph', 'bigwig', '', '', '']",-1,v0 to release chipseq_pe wig bedgraph bigwig   ,"[527, 591, 348]","[['ChIP'], ['ChIP'], ['ChIP']]",0.92789716
778,eca0449a7460480c.json,[],"['WF chr16-CpG en Genes', 'Contenedor-Genes-chr16', 'Input dataset', 'Contenido-cpgIsland', 'Input dataset', 'input1', 'input2', 'Join', 'output', 'join', 'input1', 'Group', 'out_file1', 'input', 'Sort', 'out_file1', 'input', 'Select first', 'out_file1', 'input1', 'input2', 'Compare two Datasets', 'out_file1', 'runtime parameter for tool Join', 'runtime parameter for tool Join', 'runtime parameter for tool Group', 'runtime parameter for tool Sort', 'runtime parameter for tool Select first', 'runtime parameter for tool Compare two Datasets', 'runtime parameter for tool Compare two Datasets', 'Contenedor-Genes-chr16', 'Contenido-cpgIsland']","['parameter', 'tool', 'for', 'runtime', 'join', 'out_file1', 'input', 'two', 'input1', 'compare']",0,parameter tool for runtime join out_file1 input two input1 compare,"[718, 700, 473]","[[], ['asbmr2016'], []]",0.94613886
